regime,law,mean_repeats,dataset,group,year,source,zipf_exponent,lognormal_sigma,geometric_tail,n_types,loglog_r2,csn_xmin,csn_alpha,csn_tail,tail_fraction,gof_p,gof_failed,lr_R,lr_normalized_R,lr_p,lr_at_bound,lr_mu,lr_sigma,lr_gap,error
finch,zipf,1.0,1,18,,true,1.0,1.0,0.05,10,0.957007153462463,3.0,1.7402787063060323,10.0,1.0,0.32,0.0,-1.0346944430445544,-0.8534988373424506,0.3933827321344734,False,1.7396698900841228,1.224510383357655,2.0179413695586845e-12,
finch,zipf,1.0,1,19,,discovered,1.0,1.0,0.05,44,0.8857436995061392,1.0,2.3392927545697986,44.0,1.0,0.94,0.0,-0.024251735213369985,-0.06959863879046005,0.9445131204029776,False,-1584.1861190073744,30.578142123100253,1.7795114217733499e-06,
finch,zipf,1.0,1,19,,true,1.0,1.0,0.05,10,0.94128631388756,3.0,1.6984046471624596,10.0,1.0,0.19,0.0,-1.9832521795683111,-1.3021237647053885,0.1928740804763036,False,2.1987017949363947,0.9544297068504717,1.1456080528660095e-10,
finch,zipf,1.0,1,20,,discovered,1.0,1.0,0.05,34,0.9114578975879148,1.0,2.033767185925929,34.0,1.0,0.75,0.0,0.19127150761248568,0.3899111623557255,0.6966022395389169,False,-463026.700559329,597.7207195495645,0.0001658522805882967,
finch,zipf,1.0,1,20,,true,1.0,1.0,0.05,10,0.8434606552801982,2.0,1.5225158288323908,10.0,1.0,0.0,0.0,-4.1091927148323855,-1.6279092748356803,0.10354412449697169,False,2.36681470673318,0.853816702054985,4.689582056016661e-13,
finch,zipf,1.0,1,21,,discovered,1.0,1.0,0.05,32,0.9354796512050106,1.0,1.927576024055875,32.0,1.0,0.46,0.0,-0.2000905428597567,-0.372159330754013,0.7097742241119592,False,-62.3483872803768,7.4260734872336585,0.00016361465429071131,
finch,zipf,1.0,1,21,,true,1.0,1.0,0.05,10,0.9606881302991943,4.0,1.8976142668159213,10.0,1.0,0.18,0.0,-0.9830387237699727,-1.0104385642478362,0.3122852194840574,False,1.8961521852870136,1.0391095376575321,4.291678123991005e-12,
finch,zipf,1.0,1,22,,discovered,1.0,1.0,0.05,31,0.9528154878093857,1.0,1.8895598936533062,31.0,1.0,0.99,0.0,-0.05185761818207535,-0.10859900555063676,0.9135205495457094,False,-470.1590885481114,20.619844135385854,4.67463615905217e-05,
finch,zipf,1.0,1,22,,true,1.0,1.0,0.05,10,0.9455890917198029,3.0,1.7053916110889527,10.0,1.0,0.05,0.0,-2.22145031929516,-1.3826471476382391,0.16677308499133336,False,2.2279323996344225,0.8943294298281799,7.16227077646181e-12,
finch,zipf,1.0,1,23,,discovered,1.0,1.0,0.05,33,0.9068264625416431,1.0,1.93083531267226,33.0,1.0,0.68,0.0,0.5030545797761006,1.037580032599085,0.29946561791082904,False,-399270.94133984135,587.6547212150349,0.0003448224370004027,
finch,zipf,1.0,1,23,,true,1.0,1.0,0.05,10,0.9507218987356665,3.0,1.7178929932871632,10.0,1.0,0.02,0.0,-1.7611818958069883,-1.2521759547312648,0.21050575570105445,False,2.109289950923411,0.9878955953265206,3.204547738278052e-12,
finch,zipf,1.0,1,24,,discovered,1.0,1.0,0.05,31,0.9206612538335603,2.0,2.3193606012569403,21.0,0.6774193548387096,0.02,0.0,0.23718990152383035,1.221314643284829,0.22196691119919343,False,-556116.8522509582,608.5518180115596,0.00024568568187532946,
finch,zipf,1.0,1,24,,true,1.0,1.0,0.05,10,0.948613497336113,4.0,1.9078817231702867,10.0,1.0,0.2,0.0,-0.7337033963642443,-0.9854751686245963,0.32439072274516223,False,1.6426842615348936,1.1694799610210287,9.116263299802085e-12,
finch,zipf,1.0,1,25,,discovered,1.0,1.0,0.05,34,0.9573682529605335,1.0,1.8080940813300932,34.0,1.0,0.51,0.0,-0.7758474603646837,-0.7412100341683089,0.45856610033208234,False,-3.0756596060207206,2.198610553973928,1.0676615147531265e-10,
finch,zipf,1.0,1,25,,true,1.0,1.0,0.05,10,0.9119073025656443,4.0,1.840579355199087,10.0,1.0,0.1,0.0,-1.803346596571205,-1.260985984722331,0.20731389672799805,False,2.2891481568695813,0.8303028265163205,1.5013768006610917e-11,
finch,zipf,1.0,1,26,,discovered,1.0,1.0,0.05,36,0.9557137773868416,2.0,2.1191738778237252,19.0,0.5277777777777778,0.35,0.0,-0.08603577202938106,-0.2743167971929457,0.7838411771482594,False,-11.235644526968716,3.2463217597237914,7.0387429218499165e-09,
finch,zipf,1.0,1,26,,true,1.0,1.0,0.05,10,0.9105154442679664,3.0,1.682352506142288,10.0,1.0,0.03,0.0,-2.57076110260083,-1.3224827040933682,0.18600746504030075,False,2.3220300186262914,0.8532526500376959,1.5063505998114124e-12,
finch,zipf,1.0,1,27,,discovered,1.0,1.0,0.05,37,0.9308397547185258,1.0,1.9390160404374537,37.0,1.0,0.81,0.0,-0.4619858287012386,-0.6199717395693186,0.5352763928619743,False,-5.6149942953056495,2.475249548993685,5.047411377745448e-09,
finch,zipf,1.0,1,27,,true,1.0,1.0,0.05,10,0.8945675014427177,3.0,1.6962073834669598,10.0,1.0,0.2,0.0,-1.7419598978840347,-1.025271051856192,0.30523531085628874,False,2.151062652248388,1.0148480174816754,2.7782220968219917e-12,
finch,zipf,1.0,1,28,,discovered,1.0,1.0,0.05,29,0.9516939934844857,2.0,1.931692581267395,20.0,0.6896551724137931,0.06,0.0,-0.8861432201907373,-0.8102952541971348,0.4177705022897541,False,0.12268844443443488,1.4190945350873545,3.7260861063259654e-11,
finch,zipf,1.0,1,28,,true,1.0,1.0,0.05,10,0.923116812549112,2.0,1.5435380641727228,10.0,1.0,0.04,0.0,-3.249180880585409,-1.6060046157542338,0.10827289579449713,False,2.246086826747642,0.9435809370550617,5.684341886080802e-14,
finch,zipf,1.0,1,29,,discovered,1.0,1.0,0.05,36,0.9592000866326912,1.0,1.8578682043739119,36.0,1.0,0.35,0.0,-0.7714173120325822,-0.7490587715569367,0.45382178303563037,False,-3.9246739711873833,2.2914527378583007,5.639577693727915e-10,
finch,zipf,1.0,1,29,,true,1.0,1.0,0.05,10,0.9544771002240162,4.0,1.88313702281923,10.0,1.0,0.22,0.0,-1.2696109964938227,-1.2039563778389752,0.22860643935893155,False,2.072709924630353,0.9397687800256135,3.504396772768814e-11,
finch,zipf,1.0,2,0,,discovered,1.0,1.0,0.05,42,0.9069751584344781,1.0,2.015122508962002,42.0,1.0,0.06,0.0,-2.397683140684437,-1.4630900858941183,0.14344273030586702,False,-0.11359420821881068,1.0475243125578286,9.947598300641403e-14,
finch,zipf,1.0,2,0,,true,1.0,1.0,0.05,10,0.9670342807078326,3.0,1.7003114899604552,10.0,1.0,0.16,0.0,-2.1107869761235047,-1.4167202147970848,0.15656474443209742,False,2.21859229493149,0.92390009026663,4.746425474877469e-11,
finch,zipf,1.0,2,1,,discovered,1.0,1.0,0.05,48,0.8924116540006876,1.0,2.228691823641048,48.0,1.0,0.21,0.0,-0.6962654058865037,-0.7697829998300499,0.4414286256634745,False,-2.419708102344424,1.5273861213841566,1.0534506600379245e-10,
finch,zipf,1.0,2,1,,true,1.0,1.0,0.05,10,0.9687432877175629,4.0,1.8719267440038192,10.0,1.0,0.07,0.0,-1.288745156926972,-1.1301451049571247,0.2584150864568424,False,2.095647366841408,0.9423006677495125,6.110667527536862e-13,
finch,zipf,1.0,2,2,,discovered,1.0,1.0,0.05,40,0.9302721712610774,1.0,1.812261365656956,40.0,1.0,0.17,0.0,-1.523477000784398,-1.0381288614123885,0.2992100663228535,False,-1.155415201964248,1.677144012338116,1.460875864722766e-11,
finch,zipf,1.0,2,2,,true,1.0,1.0,0.05,10,0.9559254311830154,4.0,1.8420523377399847,10.0,1.0,0.06,0.0,-1.8300414218669065,-1.2022165978611494,0.22927962025885595,False,2.2932065519861315,0.8227803628804397,3.126388037344441e-13,
finch,zipf,1.0,2,3,,discovered,1.0,1.0,0.05,49,0.8902053423020228,1.0,2.1922789109254097,49.0,1.0,0.27,0.0,-1.4505857926024899,-1.1276371394129125,0.2594731951055652,False,-0.8020570158013616,1.1452384494297423,3.268496584496461e-13,
finch,zipf,1.0,2,3,,true,1.0,1.0,0.05,10,0.9864740601466756,5.0,2.127847076024115,10.0,1.0,0.9,0.0,-0.20511756319384378,-0.4381343840875451,0.661288870471058,False,0.1969643990242933,1.5466388553374673,1.48858703141741e-11,
finch,zipf,1.0,2,4,,discovered,1.0,1.0,0.05,38,0.94781976300753,1.0,1.7933955271318036,38.0,1.0,0.29,0.0,-1.0461643775733962,-0.8379398748466872,0.4020644723938258,False,-2.206127338837272,2.0118384582842443,2.369944240854238e-10,
finch,zipf,1.0,2,4,,true,1.0,1.0,0.05,10,0.9889195982461693,4.0,1.8877330162555594,10.0,1.0,0.83,0.0,-0.9609346897646756,-0.9674237230934518,0.3333322554816224,False,1.892475045797737,1.0576885618603427,4.142464149481384e-12,
finch,zipf,1.0,2,5,,discovered,1.0,1.0,0.05,51,0.7804313792349535,1.0,2.660084877023597,51.0,1.0,0.87,0.0,0.23821958379895047,0.5237103126074605,0.6004800417847038,False,-516687.380658721,496.62413515316234,0.00025309141346951947,
finch,zipf,1.0,2,5,,true,1.0,1.0,0.05,10,0.9820167152453395,6.0,2.242987016648122,10.0,1.0,0.87,0.0,-0.5550802112871831,-0.7586938289411463,0.44803572927954094,False,1.8203671440574085,0.9475454909345218,3.289812866569264e-12,
finch,zipf,1.0,2,6,,discovered,1.0,1.0,0.05,44,0.8858991498104501,1.0,2.257401772795846,44.0,1.0,0.73,0.0,0.1365964712523836,0.38148239304681797,0.7028453335667253,False,-294480.57488865976,430.6312572186506,7.602571349707432e-05,
finch,zipf,1.0,2,6,,true,1.0,1.0,0.05,10,0.8821253322635614,2.0,1.5271854978562762,10.0,1.0,0.0,0.0,-4.061533812764054,-1.6998810286269581,0.08915330607594366,False,2.347495113504167,0.8534031270982372,9.237055564881302e-14,
finch,zipf,1.0,2,7,,discovered,1.0,1.0,0.05,49,0.787944416884083,1.0,2.659630131804576,49.0,1.0,0.76,0.0,0.2708912512793214,0.6995702457987454,0.48419572969021185,False,-513511.1242915205,495.17153951249657,0.0002394779530732194,
finch,zipf,1.0,2,7,,true,1.0,1.0,0.05,10,0.9338855411675948,3.0,1.6823750004864064,10.0,1.0,0.02,0.0,-2.511741384125817,-1.5531680584102912,0.12038299011785511,False,2.3130019811921962,0.8654852040479626,8.242295734817162e-13,
finch,zipf,1.0,2,8,,discovered,1.0,1.0,0.05,44,0.8611978525312469,1.0,2.2970805472079827,44.0,1.0,0.04,0.0,0.07056166272536046,0.21744018424567088,0.8278653177425406,False,-81094.93351524055,222.3222951346365,7.585134881082922e-06,
finch,zipf,1.0,2,8,,true,1.0,1.0,0.05,10,0.9585960860080599,5.0,2.21483487214897,10.0,1.0,0.46,0.0,-0.0013759274293478896,-0.010923816456086902,0.9912842288468107,False,-16.189904264889705,3.879175575479802,6.133072361080849e-08,
finch,zipf,1.0,2,9,,discovered,1.0,1.0,0.05,48,0.8369149048586167,1.0,2.6041593677924793,48.0,1.0,0.89,0.0,-0.019429531884252782,-0.06868853383592408,0.9452375453204119,False,-386.1721922417463,13.807057817545164,2.6670742215628707e-05,
finch,zipf,1.0,2,9,,true,1.0,1.0,0.05,10,0.9627394426421884,5.0,2.050775878668458,10.0,1.0,0.2,0.0,-0.8266844604499037,-0.8108475776562979,0.417453208069114,False,1.960513452587778,0.9502459678136416,2.4300561562995426e-12,
finch,zipf,1.0,2,10,,discovered,1.0,1.0,0.05,31,0.9476886200658002,1.0,1.7801970928861524,31.0,1.0,0.18,0.0,-1.708165339904225,-1.05198161051385,0.29280798678771136,False,-0.5247537916544649,1.5149151135281207,1.638511548662791e-11,
finch,zipf,1.0,2,10,,true,1.0,1.0,0.05,10,0.9376895787691857,3.0,1.7013428079546133,10.0,1.0,0.39,0.0,-1.7996368788402177,-1.1901242414265052,0.2339975636817705,False,2.151894499806379,0.9961655228677028,5.400124791776761e-13,
finch,zipf,1.0,2,11,,discovered,1.0,1.0,0.05,26,0.9607967361414039,2.0,1.9458473122377757,18.0,0.6923076923076923,0.07,0.0,-0.5929058497344633,-0.64945343128882,0.5160453374888556,False,-0.36087897120578427,1.565494030695338,3.595346242946107e-12,
finch,zipf,1.0,2,11,,true,1.0,1.0,0.05,10,0.970383943989384,3.0,1.7441168884659723,10.0,1.0,0.26,0.0,-1.0924471044925137,-0.9927311940596321,0.3208409688835756,False,1.7670140786264854,1.1962704760938472,7.815970093361102e-14,
finch,zipf,1.0,2,12,,discovered,1.0,1.0,0.05,31,0.9163499077789145,4.0,2.814455136760269,11.0,0.3548387096774194,0.45,0.0,-0.03033735812270022,-0.198520984678999,0.8426374680680727,False,-8.277336398653663,2.3289775922305056,7.088019060574879e-10,
finch,zipf,1.0,2,12,,true,1.0,1.0,0.05,10,0.9594877949726608,4.0,1.8817173595316767,10.0,1.0,0.27,0.0,-1.0989185208531045,-0.8693102102221799,0.3846774797414406,False,1.9958736266706607,0.9996130754763588,3.481659405224491e-13,
finch,zipf,1.0,2,13,,discovered,1.0,1.0,0.05,31,0.9207545415650205,1.0,1.8611945220983768,31.0,1.0,0.25,0.0,-0.157610036551749,-0.21811330926586225,0.8273408277479495,False,-10.380300195995932,3.3674774004099834,1.2767678470027022e-08,
finch,zipf,1.0,2,13,,true,1.0,1.0,0.05,10,0.9789398162962246,5.0,2.1210867222203937,10.0,1.0,0.71,0.0,-0.35593758383144736,-0.6383720691958186,0.5232315081939893,False,1.0570318772399436,1.2788500133024776,4.376943252282217e-12,
finch,zipf,1.0,2,14,,discovered,1.0,1.0,0.05,32,0.9180539354297365,3.0,2.6997909018337527,13.0,0.40625,0.7,0.0,0.05328224684800187,0.42960441875962074,0.6674834222128398,False,-461005.98320411355,496.0072218325316,9.983144445868675e-05,
finch,zipf,1.0,2,14,,true,1.0,1.0,0.05,10,0.9550262478966308,4.0,1.8834603340075622,10.0,1.0,0.05,0.0,-1.291347770103136,-1.0461537832885694,0.29549003702392584,False,2.0843526610282805,0.9305559552145645,9.393374966748524e-11,
finch,zipf,1.0,2,15,,discovered,1.0,1.0,0.05,36,0.9045599717594558,1.0,1.845868100629623,36.0,1.0,0.05,0.0,-1.198167264835714,-0.9026877907436095,0.36669161810740647,False,-1.2847548577983443,1.6635293193449372,5.8548721426632255e-12,
finch,zipf,1.0,2,15,,true,1.0,1.0,0.05,10,0.7862974698790646,2.0,1.50250262681207,10.0,1.0,0.02,0.0,-4.97978173263427,-1.7584319881569819,0.0786740343285379,False,2.4645622605896973,0.7874080927153283,2.4158453015843406e-13,
finch,zipf,1.0,2,16,,discovered,1.0,1.0,0.05,43,0.9471365640282229,1.0,2.032340450777116,43.0,1.0,0.8,0.0,-0.6192766393571612,-0.6611238065108556,0.5085329192178955,False,-4.356975835927959,2.1121988665386127,2.6901147975877393e-10,
finch,zipf,1.0,2,16,,true,1.0,1.0,0.05,10,0.949555253719585,4.0,1.8641859984359943,10.0,1.0,0.29,0.0,-1.1983152535121464,-0.9229455578902357,0.3560355773560586,False,2.0683646161557956,0.9780747170474327,3.765876499528531e-13,
finch,zipf,1.0,2,17,,discovered,1.0,1.0,0.05,33,0.9108103735536869,1.0,1.8022566329733756,33.0,1.0,0.02,0.0,-2.516473636190428,-1.2117010549827762,0.22562683514601378,False,0.07176979895443447,1.2309728700732807,3.126388037344441e-13,
finch,zipf,1.0,2,17,,true,1.0,1.0,0.05,10,0.9169746458589122,3.0,1.6835128965113113,10.0,1.0,0.0,0.0,-2.9490430277739583,-1.5359076034767212,0.12456104305872946,False,2.353129731104486,0.7934069019727586,2.0108359422010835e-12,
finch,zipf,1.0,2,18,,discovered,1.0,1.0,0.05,40,0.8981978494827538,1.0,1.9982848333734613,40.0,1.0,0.08,0.0,0.06162546041024142,0.11733102375085318,0.9065977414144806,False,-36.00056531044627,5.480572536597336,8.626806817346733e-06,
finch,zipf,1.0,2,18,,true,1.0,1.0,0.05,10,0.9015268488447593,3.0,1.7045073601791039,10.0,1.0,0.05,0.0,-1.7132623996099883,-1.030062338972821,0.30298074288628607,False,2.126938500619688,1.0128196996445127,1.5347723092418164e-12,
finch,zipf,1.0,2,19,,discovered,1.0,1.0,0.05,38,0.9234731515183375,1.0,1.9440237015485713,38.0,1.0,0.12,0.0,-0.7979774180747943,-0.667288694186448,0.5045877466071007,False,-3.2480356615255475,2.010214751700808,8.384404281969182e-13,
finch,zipf,1.0,2,19,,true,1.0,1.0,0.05,10,0.9794867729177925,5.0,2.139326344411138,10.0,1.0,0.93,0.0,-0.2657818396015583,-0.5193057993150664,0.6035475098783579,False,0.6046196276577496,1.4124685888364237,9.875833484329632e-11,
finch,zipf,1.0,2,20,,discovered,1.0,1.0,0.05,35,0.9569766674280734,1.0,1.8320548065907585,35.0,1.0,0.4,0.0,-0.6858391268948161,-0.6759740088846582,0.49905714710011806,False,-3.7500263840003916,2.3038404777248958,9.899281394609716e-11,
finch,zipf,1.0,2,20,,true,1.0,1.0,0.05,10,0.8958650163370471,2.0,1.535588597520295,10.0,1.0,0.01,0.0,-3.6165494851591413,-1.6094810865518934,0.10751118737772278,False,2.2977758103552945,0.8995946091067196,2.7569058147491887e-11,
finch,zipf,1.0,2,21,,discovered,1.0,1.0,0.05,35,0.950541465110727,1.0,1.8697621121261587,35.0,1.0,0.33,0.0,-0.5543772683302937,-0.6985281384034872,0.48484696694415674,False,-6.430375471145438,2.7390395279735302,2.2065620441935607e-09,
finch,zipf,1.0,2,21,,true,1.0,1.0,0.05,10,0.936832855337328,2.0,1.5450594657284826,10.0,1.0,0.01,0.0,-3.1107063429305413,-1.61455510992574,0.1064070733202278,False,2.2292679042303094,0.9645516613537378,5.968558980384842e-13,
finch,zipf,1.0,2,22,,discovered,1.0,1.0,0.05,36,0.9511997848702199,1.0,1.7892086938239387,36.0,1.0,0.17,0.0,-1.412802906703131,-1.0054284276575478,0.3146905970327485,False,-1.2768109775841547,1.7539947625968944,2.2935040533411666e-09,
finch,zipf,1.0,2,22,,true,1.0,1.0,0.05,10,0.8909641308053582,2.0,1.5207789139528012,10.0,1.0,0.01,0.0,-4.156959170529919,-1.7543069728465601,0.0793779216297509,False,2.373846861587496,0.8515595737955658,1.7763568394002505e-13,
finch,zipf,1.0,2,23,,discovered,1.0,1.0,0.05,37,0.9558656599923753,1.0,1.877880505557849,37.0,1.0,0.69,0.0,-0.7633205600168096,-0.7492785572484049,0.45368932912448534,False,-3.3520021219824843,2.1358970533425503,1.4127010672382312e-10,
finch,zipf,1.0,2,23,,true,1.0,1.0,0.05,10,0.9042077290292053,3.0,1.6766719715964125,10.0,1.0,0.02,0.0,-3.0795003170688626,-1.5123033050524994,0.13045672065381425,False,2.377377901354584,0.7819009722657922,2.2508572783408454e-10,
finch,zipf,1.0,2,24,,discovered,1.0,1.0,0.05,28,0.9126845983302926,1.0,1.6497492342667823,28.0,1.0,0.19,0.0,-1.3657153846413586,-1.1372431628140607,0.2554366476975841,False,-1.0994819491903831,2.0023308866425857,7.041478511382593e-11,
finch,zipf,1.0,2,24,,true,1.0,1.0,0.05,10,0.8224426961405351,1.0,1.3668853155212208,10.0,1.0,0.0,0.0,-5.2374774602496466,-1.9407762411805503,0.05228542403306073,False,2.2649008025733823,1.0328776660586505,2.2737367544323206e-13,
finch,zipf,1.0,2,25,,discovered,1.0,1.0,0.05,40,0.9357810297057001,1.0,1.9341550408603116,40.0,1.0,0.89,0.0,-0.8792187808205416,-0.8242178676831263,0.4098157763516289,False,-2.4289654926599904,1.8400542379420335,4.617533022610587e-10,
finch,zipf,1.0,2,25,,true,1.0,1.0,0.05,10,0.9515771476627811,3.0,1.6896046311486104,10.0,1.0,0.04,0.0,-2.56456571275857,-1.464220385791785,0.14313374193046963,False,2.304880750899754,0.8475506573963826,1.9824142327706795e-12,
finch,zipf,1.0,2,26,,discovered,1.0,1.0,0.05,33,0.9490289907271767,1.0,1.7810675877516216,33.0,1.0,0.48,0.0,-1.6106548913483505,-1.111328754731304,0.26642686659833203,False,-0.735007657662597,1.5902751489884979,2.6489033189136535e-11,
finch,zipf,1.0,2,26,,true,1.0,1.0,0.05,10,0.8850790657585108,3.0,1.6717998110918892,10.0,1.0,0.11,0.0,-2.6202947111599393,-1.3377991966054412,0.1809619038598116,False,2.349570119563659,0.8568698291521704,2.3661073100811336e-12,
finch,zipf,1.0,2,27,,discovered,1.0,1.0,0.05,34,0.958021037182788,1.0,1.8288577605252856,34.0,1.0,0.38,0.0,-1.4978770032567867,-1.0655157799153139,0.2866425885869902,False,-0.9014593617523541,1.5666338839640395,1.2647660696529783e-12,
finch,zipf,1.0,2,27,,true,1.0,1.0,0.05,10,0.9805433891534416,4.0,1.9614294241048877,10.0,1.0,0.63,0.0,-0.26984969203782194,-0.4484179496302994,0.6538515898852282,False,0.2730408267830456,1.6390122114525005,1.7405454855179414e-10,
finch,zipf,1.0,2,28,,discovered,1.0,1.0,0.05,37,0.9291172009506453,3.0,2.3974849463181083,15.0,0.40540540540540543,0.48,0.0,-0.47756586015154645,-0.5898498937306365,0.555291289168579,False,0.512107100021131,1.0419099542060217,2.7426949600339867e-12,
finch,zipf,1.0,2,28,,true,1.0,1.0,0.05,10,0.9690360677499436,4.0,1.8535419541914526,10.0,1.0,0.14,0.0,-1.6898637773422143,-1.193536026258882,0.2326595116041561,False,2.2471792896375886,0.8451498914734679,8.597567102697212e-13,
finch,zipf,1.0,2,29,,discovered,1.0,1.0,0.05,36,0.9135829222834402,1.0,1.9185521530718375,36.0,1.0,0.38,0.0,-1.1043283501795491,-0.977856308930479,0.32814539673134957,False,-1.42115749718608,1.5981032396411659,2.779643182293512e-11,
finch,zipf,1.0,2,29,,true,1.0,1.0,0.05,10,0.9339563614971169,4.0,1.9000865710653947,10.0,1.0,0.17,0.0,-0.6166581071123225,-0.5820700880569178,0.5605194721535341,False,1.520097299195367,1.2453658732849222,1.1127099242003169e-11,
finch,zipf,1.0,3,0,,discovered,1.0,1.0,0.05,42,0.9238879250538925,1.0,1.9964170534335837,42.0,1.0,0.71,0.0,-0.602736220533534,-0.7090735715330693,0.4782788224297536,False,-4.095851242252115,2.1113363896595208,1.5631940186722204e-13,
finch,zipf,1.0,3,0,,true,1.0,1.0,0.05,10,0.971876859872827,4.0,1.9853536712279805,10.0,1.0,0.54,0.0,-0.08898981899758773,-0.20978338049640569,0.8338367448829132,False,-2.098057916130287,2.2233104981673892,4.160220612448029e-09,
finch,zipf,1.0,3,1,,discovered,1.0,1.0,0.05,48,0.9069701263141653,1.0,2.182193981227863,48.0,1.0,0.6,0.0,-0.10608327058644662,-0.22338926613409252,0.8232325576536433,False,-39.173637452803845,5.210210838070639,8.17326196056456e-07,
finch,zipf,1.0,3,1,,true,1.0,1.0,0.05,10,0.9312513519092278,2.0,1.5516028832063997,10.0,1.0,0.07,0.0,-2.63600826787846,-1.4588783765063935,0.14459858564072856,False,2.156939429440302,1.0424807885755158,1.0089706847793423e-12,
finch,zipf,1.0,3,2,,discovered,1.0,1.0,0.05,49,0.9293804075648884,1.0,2.128765422643101,49.0,1.0,0.14,0.0,-1.3498795583549765,-1.0952771886458976,0.27339521805120737,False,-1.1975590887671164,1.3104134668719079,5.115907697472721e-12,
finch,zipf,1.0,3,2,,true,1.0,1.0,0.05,10,0.8955592320570013,3.0,1.6751976732334848,10.0,1.0,0.01,0.0,-3.063089690686764,-1.4676911624358615,0.14218813240233114,False,2.3796847868005404,0.7855099875532656,4.689582056016661e-12,
finch,zipf,1.0,3,3,,discovered,1.0,1.0,0.05,41,0.9566596142344684,2.0,2.2024064526621,22.0,0.5365853658536586,0.39,0.0,-0.6118934124528748,-0.7599146819950965,0.4473055849233467,False,-0.3579596775622482,1.2920011999209253,1.0402345651527867e-11,
finch,zipf,1.0,3,3,,true,1.0,1.0,0.05,10,0.9802343335815076,4.0,1.9431292593053082,10.0,1.0,0.64,0.0,-0.43380490067715183,-0.7559164902200025,0.4496992664027748,False,0.9954396819005231,1.4096794812254965,4.0309089399670484e-11,
finch,zipf,1.0,3,4,,discovered,1.0,1.0,0.05,44,0.9335136221691431,3.0,2.7194369581395943,15.0,0.3409090909090909,0.71,0.0,-0.3416212307736488,-0.5742894849101088,0.5657719235269794,False,0.3276438416075025,0.9377279708009163,2.7995383788947947e-12,
finch,zipf,1.0,3,4,,true,1.0,1.0,0.05,10,0.7147037083827744,1.0,1.351526409070091,10.0,1.0,0.0,0.0,-6.853455344273799,-1.9783715986741197,0.047886801305819786,False,2.401089184417269,0.8883495202651029,2.2026824808563106e-13,
finch,zipf,1.0,3,5,,discovered,1.0,1.0,0.05,38,0.9575842199948511,2.0,2.2208765695595023,20.0,0.5263157894736842,0.85,0.0,-0.33083631727809415,-0.5720527298527089,0.5672862520607809,False,-1.4939259562089595,1.574645423966597,7.960210268720402e-11,
finch,zipf,1.0,3,5,,true,1.0,1.0,0.05,10,0.9764006497763666,5.0,2.0837938201555852,10.0,1.0,0.63,0.0,-0.4989064059155881,-0.600528253316157,0.5481542372997259,False,1.5109766651037815,1.138579397251678,3.934275127903675e-11,
finch,zipf,1.0,3,6,,discovered,1.0,1.0,0.05,45,0.9203522760609841,1.0,1.9505458080936457,45.0,1.0,0.14,0.0,-0.8097356268302505,-0.7615833702526456,0.446308703150181,False,-2.926375585617685,1.9329225094484421,6.723155365762068e-11,
